image_id,class_id,image_filename,is_old_subset,grayscale_entropy,edge_density,laplacian_sharpness,luminance_contrast,mean_saturation,colorfulness,center_vs_border_contrast,jpeg_bytes_per_pixel
2380,238,n02107574_6008_n02107574.JPEG,True,7.045683425609874,0.4733734130859375,0.015374945934256055,0.3318726352244524,0.1213162291283701,18.44429306849616,0.3061826618668301,0.2744140625
2381,238,n02107574_6035_n02107574.JPEG,True,7.724704499164924,0.729949951171875,0.09452224045063798,0.2759927331224823,0.33046982709099265,27.033052367893628,0.17261994804432193,0.4591827392578125
2382,238,n02107574_5335_n02107574.JPEG,True,7.005345065279114,0.3687286376953125,0.011050480509299307,0.19686125975413862,0.33917158538219977,31.813642136412227,0.04307103375204252,0.258087158203125
2383,238,n02107574_4018_n02107574.JPEG,True,7.767210591736636,0.8073883056640625,0.07496581843521723,0.25197531762282593,0.3150595870672488,30.208784732359046,0.20817320580575976,0.48968505859375
2384,238,n02107574_1041_n02107574.JPEG,True,7.689990124069109,0.8249969482421875,0.03592143515264562,0.22824519925388717,0.30900178797104777,27.937843905957905,0.04624589907577609,0.4161376953125
2385,238,n02107574_3510_n02107574.JPEG,True,7.341553886862805,0.414398193359375,0.004093383648266292,0.25945389787033896,0.43076518937653185,40.81532675413182,0.12231684666053919,0.2043304443359375
2386,238,n02107574_584_n02107574.JPEG,True,7.530692593033826,0.5123748779296875,0.007566418264609766,0.23287796625753662,0.2053457821116728,20.215987698059617,0.007480436836192761,0.2752532958984375
2387,238,n02107574_722_n02107574.JPEG,True,7.725334135777371,0.9131011962890625,0.16297646328560528,0.2305525055517543,0.30966916551776963,42.00220422876958,0.2561073452818628,0.591033935546875
2388,238,n02107574_3452_n02107574.JPEG,True,7.547176839265791,0.7068634033203125,0.020807106284992553,0.24012941903988377,0.19151258281632966,34.72921779582645,0.13603228400735295,0.3721160888671875
2389,238,n02107574_1594_n02107574.JPEG,True,4.948093958975273,0.1685028076171875,0.00890063410857603,0.11895540004697579,0.11756053251378676,11.37332714665218,0.059658953099469114,0.1595306396484375
2390,239,n02107683_3352_n02107683.JPEG,False,7.310239047194452,0.5398406982421875,0.012348193997651143,0.2552065995825831,0.4530939438763787,34.39388226474427,0.07326444738051469,0.3074493408203125
2391,239,n02107683_3116_n02107683.JPEG,False,7.227113058940796,0.551483154296875,0.016122941747164554,0.21900272747664654,0.3377014758540135,33.13783358776012,0.019577525020424813,0.31787109375
2392,239,n02107683_3958_n02107683.JPEG,False,7.676737139650489,0.694091796875,0.00995304024068267,0.2360005975332167,0.13280867034313726,14.335311677799364,0.20738309972426466,0.32110595703125
2393,239,n02107683_712_n02107683.JPEG,False,7.404623714351118,0.536468505859375,0.008593988884233227,0.23923109889918112,0.3452502082375919,48.38113629158986,0.1367964601205065,0.2859039306640625
2394,239,n02107683_4513_n02107683.JPEG,False,7.471024517921146,0.7305908203125,0.037448570899714054,0.22283529316799988,0.42035115559895836,36.564358253008585,0.06694096583946074,0.419036865234375
2395,239,n02107683_3272_n02107683.JPEG,False,6.999654404459861,0.412689208984375,0.01631952939149005,0.1630138965130995,0.48376057942708334,33.68453102869879,0.13642362706801472,0.281219482421875
2396,239,n02107683_6604_n02107683.JPEG,False,7.78229611757384,0.6536407470703125,0.04507172018048947,0.3138910833687799,0.22700422698376224,41.14831345077603,0.15307920368668304,0.4194488525390625
2397,239,n02107683_1243_n02107683.JPEG,False,7.267703009981208,0.46697998046875,0.012918471674055652,0.24368804086643392,0.4646641151577819,42.31506975477352,0.047879088158700955,0.3021240234375
2398,239,n02107683_1439_n02107683.JPEG,False,7.727704857139424,0.7879791259765625,0.08943696206462058,0.24513127467161364,0.1285235835056679,19.014827884142132,0.022097519020629064,0.4602203369140625
2399,239,n02107683_877_n02107683.JPEG,False,7.484343670332445,0.5444488525390625,0.015394942281063773,0.2774711164403738,0.4087346694048713,58.521132587096105,0.06642252604166671,0.3276519775390625
2400,240,n02107908_2092_n02107908.JPEG,False,7.518609665890401,0.8827667236328125,0.051448058495380374,0.22466848323043562,0.21721095664828433,35.530373724012506,0.15648392820669943,0.51312255859375
2401,240,n02107908_1693_n02107908.JPEG,False,7.377861953076652,0.7224884033203125,0.017024785576761344,0.17437163735146655,0.22805624569163602,28.749269389830964,0.06154027203329243,0.3949127197265625
2402,240,n02107908_11535_n02107908.JPEG,False,7.1498620628622165,0.6401214599609375,0.012799498408815118,0.28877297182751976,0.3421283198337929,56.76399911430534,0.3421151354421976,0.3246307373046875
2403,240,n02107908_7538_n02107908.JPEG,False,7.015075197213298,0.8376007080078125,0.041277309771181755,0.15804068796763215,0.1407870423560049,19.947295977779575,0.10220476536968959,0.4357147216796875
2404,240,n02107908_11659_n02107908.JPEG,False,7.51264930487786,0.846832275390625,0.06860417408193363,0.22668490858644746,0.2888394823261336,34.51753001871431,0.2214556525735295,0.4879150390625
2405,240,n02107908_7640_n02107908.JPEG,False,7.476655148697743,0.754119873046875,0.024719846990190072,0.2531403767629056,0.5358104631012561,44.992546585476376,0.16362432342728755,0.43096923828125
2406,240,n02107908_7118_n02107908.JPEG,False,7.618219636157365,0.702301025390625,0.015861115241133216,0.24366902360729004,0.3196958654067096,25.4377216397285,0.07076631433823527,0.37109375
2407,240,n02107908_10497_n02107908.JPEG,False,7.169510507797079,0.4133148193359375,0.021573722865754756,0.23198088650887155,0.4009002685546875,45.98271550954274,0.2387310751123366,0.285980224609375
2408,240,n02107908_6920_n02107908.JPEG,False,7.653935595685102,0.878814697265625,0.08211595722273284,0.25801900850397774,0.2863248937270221,37.97424851286037,0.017968351077410127,0.523345947265625
2409,240,n02107908_6451_n02107908.JPEG,False,7.318205667224989,0.5040740966796875,0.006582279051326413,0.212714797547075,0.18381766524969362,18.330936382721188,0.011110712188521277,0.2580718994140625
2410,241,n02108000_37_n02108000.JPEG,False,7.689683504217831,0.590057373046875,0.015266002521566225,0.24277273757105625,0.44728722665824144,57.126061952116075,0.11556500204248371,0.3489532470703125
2411,241,n02108000_748_n02108000.JPEG,False,7.743405983425996,0.899139404296875,0.05003766486297337,0.22730680444079215,0.41414208505667893,44.97619718313123,0.0477871763939951,0.511566162109375
2412,241,n02108000_2238_n02108000.JPEG,False,7.549223729609171,0.564453125,0.000970030025260717,0.2354886592687816,0.3401903937844669,38.014495193364745,0.050367168351715785,0.2246246337890625
2413,241,n02108000_4625_n02108000.JPEG,False,7.71973746739846,0.809234619140625,0.05870478470570213,0.23368221725944635,0.33023292691099876,50.535367575828516,0.1971301508884804,0.481842041015625
2414,241,n02108000_5366_n02108000.JPEG,False,7.558756235970064,0.5924072265625,0.003596684192978662,0.19731032988802116,0.2263577330346201,29.596020938460185,0.16164096009497547,0.267578125
2415,241,n02108000_2365_n02108000.JPEG,False,7.468112463283302,0.560882568359375,0.004135802260548827,0.2242381227775989,0.23601140040977328,40.7610801855642,0.04571900211907681,0.2747955322265625
2416,241,n02108000_1541_n02108000.JPEG,False,7.128983070221368,0.7940521240234375,0.0008709644052167435,0.14755226305764965,0.3012107699525123,31.869066329710485,0.07698679406658498,0.245147705078125
2417,241,n02108000_5655_n02108000.JPEG,False,7.619619228556182,0.509002685546875,0.017164409891177672,0.2834053275355689,0.25835798674938726,42.93177427941979,0.12176872702205876,0.32684326171875
2418,241,n02108000_2792_n02108000.JPEG,False,7.671198343439711,0.6467742919921875,0.009152662137158783,0.2616547623747254,0.18130929984298408,31.682998254678086,0.2339013991013072,0.286285400390625
2419,241,n02108000_2264_n02108000.JPEG,False,6.936681363529843,0.4370574951171875,0.0031770654991469622,0.2955601858881337,0.1823537789139093,27.69290785974787,0.0415544896343954,0.2382659912109375
2420,242,n02108089_8620_n02108089.JPEG,False,7.339513771229699,0.543853759765625,0.008690631401534265,0.2678975787920576,0.035657097311580885,4.347878280921628,0.03694358277165022,0.283935546875
2421,242,n02108089_3358_n02108089.JPEG,False,7.306545080427572,0.5065460205078125,0.018061314120470493,0.23383424350644239,0.3720028147977941,32.081456315237126,0.1740624521292893,0.3229522705078125
2422,242,n02108089_2126_n02108089.JPEG,False,7.355748837983892,0.4241790771484375,0.002368968947490148,0.18339694195987719,0.1129806219362745,23.479284481245454,0.002103837954452459,0.2392730712890625
2423,242,n02108089_3153_n02108089.JPEG,False,7.45827360118831,0.2793426513671875,0.001914986123125721,0.30539302691813286,0.54004378973269,73.25437912378104,0.019401919296364534,0.206268310546875
2424,242,n02108089_70_n02108089.JPEG,False,6.528595449452511,0.5644073486328125,0.03099972159896434,0.3556336273659103,0.1112832462086397,17.927326626041125,0.025301425908905273,0.32513427734375
2425,242,n02108089_10229_n02108089.JPEG,False,7.659037226919672,0.8109893798828125,0.03734515514615772,0.20453409782552248,0.5903267056334253,86.14193300315344,0.007367063036151977,0.4363861083984375
2426,242,n02108089_46011_n02108089.JPEG,False,7.692178523607536,0.639495849609375,0.012600812431666908,0.20723361278702204,0.47021687825520836,58.85170617704668,0.07463307100183825,0.3097686767578125
2427,242,n02108089_47319_n02108089.JPEG,False,7.717739340702014,0.66790771484375,0.01583887554140835,0.3243153200131753,0.31833107144224876,32.80818086823908,0.3475719177645016,0.346771240234375
2428,242,n02108089_1056_n02108089.JPEG,False,7.8625781094852805,0.8318328857421875,0.01653604251519848,0.24533516853742882,0.2907504212622549,42.08186811598102,0.047141240936478646,0.364288330078125
2429,242,n02108089_2678_n02108089.JPEG,False,7.268424942442425,0.9421234130859375,0.13037794770941463,0.15599503204196002,0.26098315669041056,25.296766013131098,0.045862295113357876,0.5480804443359375
2430,243,n02108422_2401_n02108422.JPEG,False,7.43406907419103,0.61376953125,0.016110258824730873,0.1905637631913139,0.2640443689682904,33.47863093466556,0.03450943691278591,0.3455963134765625
2431,243,n02108422_11037_n02108422.JPEG,False,7.721816874569867,0.6652069091796875,0.014225296085039406,0.2777907996807099,0.2854167265050552,44.372600776155224,0.3863569272109886,0.349761962890625
2432,243,n02108422_1034_n02108422.JPEG,False,7.348862892514866,0.501312255859375,0.0003523523667279412,0.23056792019185848,0.13586569393382353,24.093462734430954,0.24737716375612756,0.1871490478515625
2433,243,n02108422_12036_n02108422.JPEG,False,7.699539188769181,0.5457611083984375,0.02248851853854287,0.29136236466420945,0.3423627068014706,21.59162610908591,0.1398231655943627,0.31146240234375
2434,243,n02108422_1547_n02108422.JPEG,False,7.454959810432202,0.6746063232421875,0.014110022944150088,0.26037107128013737,0.22216485715379902,43.64048827135675,0.21798191444546566,0.3403778076171875
2435,243,n02108422_6396_n02108422.JPEG,False,7.606052895022625,0.6532135009765625,0.02284504504352292,0.21549721127598967,0.25378866756663604,44.37703244690563,0.0022002176521650485,0.386199951171875
2436,243,n02108422_8338_n02108422.JPEG,False,6.710310768453638,0.3534393310546875,0.010527293063365051,0.12572902479592005,0.3601064644607843,35.23322260870953,0.1349814421211193,0.22943115234375
2437,243,n02108422_1937_n02108422.JPEG,False,7.779494251015777,0.7291107177734375,0.011046188571553008,0.2535927020071456,0.5387958003025429,76.89628105497688,0.14102695440155233,0.345672607421875
2438,243,n02108422_1618_n02108422.JPEG,False,7.850237174711001,0.6283721923828125,0.03746984849201629,0.282215898841074,0.30373038497625615,48.53204104150677,0.05298258463541672,0.39935302734375
2439,243,n02108422_8119_n02108422.JPEG,False,7.616634958326067,0.6934661865234375,0.03819679057859357,0.2319590546900539,0.325517302868413,51.25896119560112,0.0981805140676062,0.4172515869140625
2440,244,n02108551_25338_n02108551.JPEG,False,7.772452365464936,0.6898956298828125,0.02370499543069372,0.27119127849697305,0.27215247060738357,49.31343653098865,0.01653869229983662,0.388763427734375
2441,244,n02108551_5540_n02108551.JPEG,False,7.116082728318781,0.5158538818359375,0.006471266403696895,0.3419716702570607,0.26715620452282474,31.890597315438903,0.3213047800500409,0.2612457275390625
2442,244,n02108551_2815_n02108551.JPEG,False,7.773912441467822,0.881622314453125,0.0058667541292711945,0.22499397425140877,0.29547651702282474,55.54731812853332,0.19148340162888083,0.330413818359375
2443,244,n02108551_10438_n02108551.JPEG,False,6.8716145985832044,0.4225921630859375,0.01031842001123366,0.273658764230972,0.4432466993144914,33.73882271078881,0.20974583843954253,0.271697998046875
2444,244,n02108551_3284_n02108551.JPEG,False,7.541041322670163,0.575592041015625,0.005706452953040898,0.18447464235636954,0.22234550924862131,27.138424363991934,0.06095210056678918,0.2666778564453125
2445,244,n02108551_525_n02108551.JPEG,False,6.792850747569089,0.564239501953125,0.006449231327794598,0.20546489613308072,0.0649652219286152,13.093361890000896,0.11664137497446891,0.2819366455078125
2446,244,n02108551_3939_n02108551.JPEG,False,6.821552536048036,0.4248504638671875,0.008326820570063197,0.32075164338050993,0.2765660903033088,30.095584653915406,0.25815325967626634,0.264007568359375
2447,244,n02108551_1493_n02108551.JPEG,False,7.62867428272909,0.72418212890625,0.016491426543426804,0.21369766722050404,0.21723219927619486,26.395559088252128,0.038167557061887236,0.366973876953125
2448,244,n02108551_11537_n02108551.JPEG,False,7.599221131084632,0.6564788818359375,0.018138566183979715,0.3121263265701992,0.18184652889476102,42.026122181396396,0.26438044130412586,0.3556976318359375
2449,244,n02108551_4985_n02108551.JPEG,False,6.558079789773846,0.314666748046875,0.000420298739517253,0.21712799741259386,0.16923546884574142,18.554635590614463,0.05506200852736928,0.158203125
2450,245,n02108915_9051_n02108915.JPEG,False,6.880144972662029,0.8458404541015625,0.03143374890742142,0.14398931787499852,0.11784709855621936,14.882012350967468,0.024993138531454184,0.416534423828125
2451,245,n02108915_4145_n02108915.JPEG,False,7.335308748636544,0.50897216796875,0.012780342615370288,0.2308962149926089,0.19986727845435048,29.664923519903763,0.03233379289215682,0.30316162109375
2452,245,n02108915_6724_n02108915.JPEG,False,7.49272311538985,0.4120635986328125,0.006802780462292148,0.283908725684085,0.5940301034964767,68.96959090560267,0.26775740081188726,0.2461700439453125
2453,245,n02108915_6126_n02108915.JPEG,False,6.715740209877611,0.5506591796875,0.012023397326148596,0.18204421802983664,0.29989941166896444,37.832682947548605,0.12521462035334957,0.3041229248046875
2454,245,n02108915_1465_n02108915.JPEG,False,6.299687466472584,0.310394287109375,0.0035892876988417918,0.18989197399025162,0.28864722158394607,12.504673736467073,0.11942465788398696,0.208404541015625
2455,245,n02108915_10610_n02108915.JPEG,False,7.359697489022876,0.581939697265625,0.013083453854887543,0.18218035677849892,0.15134073893229166,14.592117747189512,0.17257909837111934,0.315673828125
2456,245,n02108915_8606_n02108915.JPEG,False,7.425888187389781,0.9042816162109375,0.0748248335601091,0.21511030443516527,0.33707538679534316,37.352997842141185,0.03584806155535131,0.52734375
2457,245,n02108915_5007_n02108915.JPEG,False,7.843926391346775,0.8755340576171875,0.08205940548707227,0.24515520607573593,0.3766349642884498,49.673928735560025,0.08930919372957519,0.514373779296875
2458,245,n02108915_8894_n02108915.JPEG,False,7.615216075165785,0.4344024658203125,0.011151599876700065,0.26859017152923037,0.13526354023054535,14.478694798035523,0.02932647505616831,0.2605743408203125
2459,245,n02108915_3703_n02108915.JPEG,False,7.631023099894594,0.5814056396484375,0.027975304532811898,0.21896411471384447,0.31009695015701594,48.35808643583134,0.0290540109272876,0.373260498046875
2460,246,n02109047_16630_n02109047.JPEG,False,6.439763694487878,0.5289154052734375,0.015315562317528113,0.24732643621759837,0.07898248410692402,8.380744956194125,0.1458875070210376,0.28082275390625
2461,246,n02109047_18556_n02109047.JPEG,False,7.41124319079354,0.7454833984375,0.02541793524050245,0.18989977062188798,0.20097817813648897,32.886449422108235,0.027945405050040784,0.384613037109375
2462,246,n02109047_20086_n02109047.JPEG,False,7.465651881603001,0.8367156982421875,0.051049461614072714,0.1725933919020357,0.405316281786152,52.74617437595032,0.0765033796721813,0.445892333984375
2463,246,n02109047_5824_n02109047.JPEG,False,7.60276873409274,0.92413330078125,0.11741023772407247,0.19715319632296546,0.3310146556181066,41.14735667991468,0.017895986519607887,0.58135986328125
2464,246,n02109047_21955_n02109047.JPEG,False,7.349210629923751,0.818511962890625,0.028104580325926328,0.20291648390976408,0.26015146292892155,29.22892430085263,0.15288572623059635,0.4060211181640625
2465,246,n02109047_4682_n02109047.JPEG,False,7.3004373352218845,0.67095947265625,0.06657616661860823,0.2271770425434846,0.17370342179840687,20.343440858292205,0.09523447074142144,0.4457855224609375
2466,246,n02109047_7705_n02109047.JPEG,False,7.225656382648987,0.894561767578125,0.06968166540513264,0.15426154283331045,0.42392560173483457,51.944787674921706,0.016558159722222188,0.50714111328125
2467,246,n02109047_2196_n02109047.JPEG,False,6.960233393489375,0.38299560546875,0.011528940285136728,0.31934255414889084,0.08926601035922181,6.620166250715548,0.14883953418607027,0.23699951171875
2468,246,n02109047_58797_n02109047.JPEG,False,7.295029269305134,0.8835906982421875,0.04432185881782247,0.15870915063728128,0.43159622491574756,49.42098269348832,0.03396139705882356,0.4716949462890625
2469,246,n02109047_17322_n02109047.JPEG,False,7.087105391270507,0.6201171875,0.011368025706759419,0.17080365919829882,0.14187526328890931,14.510338613468289,0.139566179661969,0.308685302734375
2470,247,n02109525_9449_n02109525.JPEG,False,6.932203398381198,0.42578125,0.006001195265943387,0.13650217056623812,0.7407136804917279,61.58638420137466,0.10715730953839864,0.2823028564453125
2471,247,n02109525_3388_n02109525.JPEG,False,7.395901263026349,0.3255767822265625,0.008293482374567474,0.18596570807367868,0.3544851864085478,26.228520131051013,0.05332366344975498,0.2129364013671875
2472,247,n02109525_66119_n02109525.JPEG,False,7.894768755418978,0.767852783203125,0.020784254591082758,0.28417429758607804,0.0,0.0,0.08502891390931372,0.34765625
2473,247,n02109525_18106_n02109525.JPEG,False,7.225240221178243,0.8130340576171875,0.050366455922902245,0.17991063354591363,0.3512850892310049,46.77174458934,0.036956667432597956,0.45928955078125
2474,247,n02109525_13988_n02109525.JPEG,False,7.743652789045903,0.743438720703125,0.0302226734271374,0.2385108029183306,0.3484836952359069,36.099749214836116,0.007419162326388784,0.3999786376953125
2475,247,n02109525_57637_n02109525.JPEG,False,7.698266775812245,0.4493408203125,0.009219243256049357,0.23715413050033618,0.6912217682483149,92.17598648817344,0.18326798981311276,0.2570343017578125
2476,247,n02109525_48662_n02109525.JPEG,False,6.293460979725002,0.4834136962890625,0.04530186378511269,0.36538314403948163,0.3532187069163603,40.56838563256224,0.36484534569035953,0.3253936767578125
2477,247,n02109525_32766_n02109525.JPEG,False,5.493299853517804,0.3671722412109375,0.0029860031673514995,0.26418390882383885,0.1483792772480086,29.92457307520918,0.18170812270220582,0.1959075927734375
2478,247,n02109525_9816_n02109525.JPEG,False,7.4567200599053525,0.801849365234375,0.04303759371395617,0.2581448084149677,0.3883798038258272,44.94372670599777,0.3225782207414217,0.443145751953125
2479,247,n02109525_34703_n02109525.JPEG,False,6.782058377265322,0.432861328125,0.007837761186352606,0.2253863672612296,0.3724328732958027,26.36300861397303,0.2895422443065768,0.244415283203125
2480,248,n02109961_7207_n02109961.JPEG,False,7.654776557712483,0.8110504150390625,0.03852032008422241,0.21556455942837585,0.11088496189491422,23.13975105332211,0.06308952780330879,0.41644287109375
2481,248,n02109961_3217_n02109961.JPEG,False,7.645732133897803,0.705963134765625,0.0015272990706699345,0.2760275053493832,0.3602026247510723,27.02275248999363,0.18815558938419114,0.2547149658203125
2482,248,n02109961_762_n02109961.JPEG,False,6.483627725283132,0.8480987548828125,0.0263157236699827,0.0993691366516401,0.26558825922947304,17.777165172964423,0.07648119957618468,0.411285400390625
2483,248,n02109961_65525_n02109961.JPEG,False,7.181832598841698,0.4498291015625,0.011810428043000289,0.3605190534182916,0.168878173828125,12.040516839148223,0.2725732741013073,0.2697906494140625
2484,248,n02109961_8875_n02109961.JPEG,False,7.878391532399685,0.6380157470703125,0.01798325764129181,0.26516438128964437,0.15388781977634805,18.749075448001815,0.1335248959609886,0.3121185302734375
2485,248,n02109961_1505_n02109961.JPEG,False,7.122416203517665,0.4116363525390625,0.0037636816368704345,0.22419566227174773,0.2995333802466299,15.758624991942725,0.2933004940257352,0.23193359375
2486,248,n02109961_1348_n02109961.JPEG,False,7.637389121447267,0.7978515625,0.018800740606827904,0.22617651096017566,0.20583603802849265,30.97537572455656,0.01805411943423202,0.37213134765625
2487,248,n02109961_36586_n02109961.JPEG,False,7.317179230693067,0.4989471435546875,0.005184063821607074,0.2651121718524819,0.21992438821231616,16.848025080852427,0.1586258233762256,0.256744384765625
2488,248,n02109961_20153_n02109961.JPEG,False,7.556573236371394,0.6940460205078125,0.021661875841022683,0.20322729480854143,0.14103112314261643,24.341075534732227,0.11986283445669943,0.374053955078125
2489,248,n02109961_8837_n02109961.JPEG,False,7.241132875903083,0.5196990966796875,0.00283830888360246,0.1978998982021172,0.2362856995825674,30.268090839055063,0.13213696448631534,0.2424774169921875
2490,249,n02110063_16083_n02110063.JPEG,False,7.767258505457871,0.685821533203125,0.037639880563515235,0.2573839235825048,0.3044641232958027,43.01507434207366,0.04433513965482022,0.4197845458984375
2491,249,n02110063_8100_n02110063.JPEG,False,7.696335042611231,0.85015869140625,0.06988664825803177,0.23834431409425666,0.2790860045189951,31.36066245894583,0.06195571001838235,0.5060882568359375
2492,249,n02110063_9861_n02110063.JPEG,False,7.742749383381232,0.83111572265625,0.04233180391105584,0.23680779153294587,0.3884055343328738,56.50190147360242,0.10223276973549827,0.439178466796875
2493,249,n02110063_15949_n02110063.JPEG,False,7.598473538425238,0.67425537109375,0.029446871771073625,0.2547252094578545,0.23547710343903186,29.043585348380873,0.11504097732843138,0.3668975830078125
2494,249,n02110063_7938_n02110063.JPEG,False,7.436008337548894,0.7537689208984375,0.008997344677377691,0.208827032880822,0.44558793610217523,29.758197157053775,0.27569691776450167,0.350494384765625
2495,249,n02110063_12068_n02110063.JPEG,False,7.415889707404142,0.585968017578125,0.005248359818038735,0.1719441423019114,0.36400948318780635,40.63398222985305,0.016496167151756558,0.2744903564453125
2496,249,n02110063_3722_n02110063.JPEG,False,7.735258330392459,0.771514892578125,0.03830946978400735,0.21986549000265262,0.15248861873851102,44.36452613029989,0.1624420764399509,0.4140777587890625
2497,249,n02110063_255_n02110063.JPEG,False,7.804137464828221,0.9537506103515625,0.12726924158526767,0.22984510773207303,0.13489577349494486,14.703936102893046,0.07477604485804745,0.59454345703125
2498,249,n02110063_4807_n02110063.JPEG,False,7.780623432776185,0.81243896484375,0.022926507852298397,0.27837733960158206,0.6163289388020833,153.8167254043096,0.14524308746936282,0.4543609619140625
2499,249,n02110063_12713_n02110063.JPEG,False,7.7488286767351005,0.643524169921875,0.0213632452061707,0.23501026604874903,0.1793426513671875,21.49601909122298,0.04961543862336604,0.3539276123046875
2500,250,n02110185_3592_n02110185.JPEG,False,7.245644190117472,0.4714508056640625,0.009029613291011871,0.19429008851306045,0.22414951698452817,22.968914269857045,0.08826696857128263,0.2586212158203125
2501,250,n02110185_5243_n02110185.JPEG,False,7.471905649382558,0.6112213134765625,0.007946208527068914,0.19870874309244532,0.22857761757046569,29.98745533307027,0.17280568640216504,0.306854248046875
2502,250,n02110185_11068_n02110185.JPEG,False,7.563855657659715,0.5856170654296875,0.007461281512068674,0.21983940150172032,0.19457170075061275,20.81608607579,0.11447658164828434,0.2894287109375
2503,250,n02110185_2688_n02110185.JPEG,False,7.760009930676552,0.6997528076171875,0.03352690230695526,0.23193629655990894,0.12685840083103553,18.11136437911727,0.1659042458129084,0.3617706298828125
2504,250,n02110185_1378_n02110185.JPEG,False,7.694024339679161,0.8272857666015625,0.1083839373678393,0.25757785677087713,0.4291262757544424,44.079459816250605,0.02442802479064543,0.5221710205078125
2505,250,n02110185_11238_n02110185.JPEG,False,7.740248506944768,0.880126953125,0.14911230853592966,0.23684626374588133,0.2453027463426777,41.831618263912,0.09041676240808827,0.5872039794921875
2506,250,n02110185_12497_n02110185.JPEG,False,7.7702913099689415,0.757843017578125,0.26927605030216745,0.25631164501783965,0.17368451286764705,29.155038109902,0.004453252655228723,0.5305633544921875
2507,250,n02110185_4573_n02110185.JPEG,False,7.475952768622028,0.4708709716796875,0.0164806974030421,0.2703268158129356,0.27684254365808825,29.184625900154163,0.35131006178513075,0.29248046875
2508,250,n02110185_8748_n02110185.JPEG,False,7.669304683757854,0.680206298828125,0.01881957679288014,0.21658212202568225,0.2956210865693934,28.892564200886703,0.2716318965737336,0.34423828125
2509,250,n02110185_1056_n02110185.JPEG,False,7.525826342447241,0.6121063232421875,0.035021875506866355,0.19828745113998664,0.44908884085860906,73.13313418720993,0.1926302242902369,0.3781585693359375
2510,251,n02110341_3602_n02110341.JPEG,False,7.73853941576656,0.655731201171875,0.07416148114231905,0.2387836809667502,0.19914514878216913,26.16617649775194,0.15161803002450985,0.4214324951171875
2511,251,n02110341_6101_n02110341.JPEG,False,7.0006804275295815,0.5207366943359375,0.021652127111567665,0.2081432452187197,0.3949048210592831,43.73172329642806,0.09065053104575163,0.334930419921875
2512,251,n02110341_8003_n02110341.JPEG,False,7.780150156368969,0.764862060546875,0.05219142305168084,0.25744383104894447,0.2835138059129902,52.58758280747743,0.022049249387254832,0.4647064208984375
2513,251,n02110341_771_n02110341.JPEG,False,6.970001978088862,0.5067291259765625,0.012993455979971646,0.25364343960930663,0.4322802973728554,49.73069280507448,0.0024822559232025587,0.288177490234375
2514,251,n02110341_8920_n02110341.JPEG,False,7.170865204732269,0.405975341796875,0.003257536163975394,0.19991689669993581,0.15357821595435048,12.808106404452545,1.3164445465674302e-05,0.23101806640625
2515,251,n02110341_15874_n02110341.JPEG,False,7.396650678204476,0.5580902099609375,0.017557719405547144,0.2770730633109313,0.3046454336128983,48.67759749935752,0.03991132748672388,0.3392181396484375
2516,251,n02110341_1877_n02110341.JPEG,False,7.325215174731398,0.669281005859375,0.04002878109155733,0.22493945077836067,0.4455337823606005,64.2247489965344,0.007107523999183019,0.446746826171875
2517,251,n02110341_2308_n02110341.JPEG,False,7.019423832131566,0.9470672607421875,0.1024888813234393,0.12702917185681725,0.09359208649280025,13.191571145072622,0.030532418045343124,0.538848876953125
2518,251,n02110341_15682_n02110341.JPEG,False,7.627701434967461,0.6614532470703125,0.04652216845684352,0.234804335410486,0.3428692985983456,58.763648874173114,0.08124250025531032,0.4365692138671875
2519,251,n02110341_13369_n02110341.JPEG,False,7.384000279164628,0.7335968017578125,0.04592062557444853,0.24554110160163597,0.4475033629174326,36.19923280564322,0.14066138174019605,0.4477081298828125
2520,252,n02110627_5947_n02110627.JPEG,False,7.528283912577015,0.8006591796875,0.003590100562283737,0.19313479280683288,0.22483921425015319,28.774995792795508,0.15702598422181374,0.2872314453125
2521,252,n02110627_15001_n02110627.JPEG,False,6.943049268435175,0.5984954833984375,0.004321947988754325,0.2526154150915832,0.29857764150582106,33.17828690124793,0.25801363676981204,0.2735443115234375
2522,252,n02110627_17967_n02110627.JPEG,False,7.1143207237928685,0.420013427734375,0.003020817376429739,0.28248489029141316,0.07040907915900735,10.96788657297924,0.3574959948171978,0.2281494140625
2523,252,n02110627_10272_n02110627.JPEG,False,7.067053834232035,0.7119598388671875,0.0007529354132124663,0.22033220628836336,0.19868152094822303,22.667110132462636,0.06729975681678929,0.2431182861328125
2524,252,n02110627_4086_n02110627.JPEG,False,7.066706560262699,0.156494140625,0.0021181714777669647,0.23770062979840448,0.28344582950367647,34.65638561092835,0.40597889220792466,0.1375885009765625
2525,252,n02110627_233_n02110627.JPEG,False,7.504983262713575,0.6261444091796875,0.004681295111105103,0.30227449472567247,0.14737596698835784,11.210982440153204,0.22366608264399512,0.25653076171875
2526,252,n02110627_20811_n02110627.JPEG,False,7.584343670310936,0.8998565673828125,0.05856025739799595,0.277026378714017,0.18582901300168506,34.16822577079897,0.1326804566227533,0.50701904296875
2527,252,n02110627_6153_n02110627.JPEG,False,7.403098230861205,0.6628570556640625,0.0014665375283845156,0.3202356497521249,0.1616464652267157,12.648193489245823,0.3119405509599673,0.2260284423828125
